lockitver|DO NOT DELETE THIS LINE! Tradução PTBR - 2015-2021 - by Cláudio Vieira e Evandro Neto
dlga_lord_invite_player_monarch_1:lord_invite_2|Sim... meu senhor.
dlga_lord_invite_player_monarch_1:lord_enter_service_reject|Não. Eu não poderia prestar-lhe tal juramento.
dlga_start:lord_invite_1|{playername}, eu estava esperando você. Tenho ouvido falar de suas façanhas. Já ouvi tantas histórias de sua bravura e heroísmo que minha decisão foi rápida. Eu sei que encontrei uma pessoa digna de ser meu vassalo.
dlga_lord_invite_1:lord_invite_2|Obrigad{o/a}, {s65}. Sua oferta é uma honra para mim.
dlga_lord_invite_1:lord_invite_2.1|É justo que reconheçam todo o meu valor.
dlga_lord_invite_2:lord_invite_3|Sim. Deixemos de lado as formalidades, {playername}. Está pront{o/a} para jurar-me lealdade?
dlga_lord_invite_3:lord_give_oath_2|Sim, {s65}.
dlga_lord_invite_3:lord_enter_service_reject|Não, {s65}. Não posso servi-lo no momento.
dlga_start:lord_female_pc_marriage_proposal|{Milorde/Milady}, tenho pensado muito sobre a nossa última conversa. Acho que chegou a hora de lhe fazer essa pergunta... Você me faria a honra de ser {meu marido/minha esposa}?
dlga_lord_female_pc_marriage_proposal:lord_marriage_proposal_female_pc_next_step|Sim, eu adoraria.
dlga_lord_female_pc_marriage_proposal:lord_female_pc_marriage_proposal_postponed|Deixe-me pensar um pouco mais.
dlga_lord_female_pc_marriage_proposal:lord_female_pc_marriage_proposal_rejected|Não. Creio que não seria apropriado.
dlga_lord_female_pc_marriage_proposal_postponed:lord_start|Claro, {milorde/milady}. Tome o tempo que precisar.
dlga_lord_female_pc_marriage_proposal_rejected:lord_female_pc_marriage_proposal_rejected_confirm|Devo entender por essa afirmação que está recusando a minha digna proposta, {milorde/milady}?
dlga_lord_female_pc_marriage_proposal_rejected_confirm:lord_female_pc_marriage_proposal_rejected_confirm_yes|Sim, isso mesmo.
dlga_lord_female_pc_marriage_proposal_rejected_confirm:lord_female_pc_marriage_proposal_postponed|Não, você me entendeu mal. Só preciso de um pouco mais de tempo para pensar no assunto.
dlga_lord_female_pc_marriage_proposal_rejected_confirm_yes:close_window|Bem, nesse caso, deixe-me dizer-lhe uma coisa. Estas duras palavras abriram meus olhos. Sim, eu concordo que não seria nada apropriado eu me casar com alguém como você. Adeus, senhora!
dlga_lord_female_pc_marriage_proposal_rejected_confirm_yes:close_window.1|Está no seu direito, milady. Se algum dia desejar reconsiderar a proposta, me alegrarei profundamente.
dlga_start:lord_start.7|{Milorde/Milady}, traz grande alegria ao meu coração vê-la de novo...
dlga_start:lord_start.8|{Milorde/Milady}, eu sempre serei seu humilde servo.
dlga_start:lord_start.9|Mas se não é {meu bravo campeão/minha brava campeã}, {playername}!
dlga_start:lord_start.10|É bom vê-l{o/a} de novo, {playername}...
dlga_start:lord_start.11|Então nos encontramos de novo, {playername}...
dlga_start:lord_meet_neutral|Eu {o/a} conheço?
dlga_lord_meet_neutral:lord_intro|Me chamo {playername}.
dlga_lord_meet_neutral:lord_intro.1|Meu nome é {playername}. A seu serviço, senhor.
dlga_lord_intro:lord_start|{s11}
dlga_start:lord_meet_enemy|{s43}
dlga_lord_meet_enemy:lord_intro|Eu sou {o/a} {playername}, {s65}.
dlga_lord_meet_enemy:lord_intro.1|Me conhecem como {playername}. Lembre-se disto, ainda ouvirá muito sobre mim.
dlga_start:lord_start.12|{s8}.
dlga_lord_start:lord_talk|Vejo que recebeu meu convite para nossos jogos.  É bom tê-l{o/a} conosco.
dlga_lord_start:lord_talk.1|Então aqui está você.  É uma pena que não conseguiu participar dos jogos.  Eu teria gostado de cruzar armas com você.
dlga_lord_start:lord_talk.2|Seria uma honra tê-l{o/a} entre os participantes de nossos jogos.
dlga_lord_start:lord_start|{s42}.
dlga_lair_quest_intermediate_1:lord_pretalk|Excelente trabalho, {playername}. Todo o reino comenta sobre seu ousado ataque. Não há dúvida de que eles ou outros como eles voltarão, mas por um tempo você trouxe um alento a esta terra. Somos extremamente gratos.
dlga_lair_quest_intermediate_2:lord_pretalk|Bem, {playername}, suponho que pelo menos alguns desses bandidos tenham escapado, mas, naturalmente, quem pagará o preço são as pacíficas pessoas de bem que viajam nesta terra. No entanto, foi uma boa tentativa.
dlga_lord_start:lord_generic_mission_completed|Seu cirurgião conseguiu convencer meu amigo e ele será operado. Agora está tudo nas mãos de Deus, e tudo o que podemos fazer é rezar para que ele se recupere. De qualquer forma, obrigado por fornecer seu cirurgião, {senhor/senhora}. Você tem um espírito nobre. Nunca esquecerei isso.
dlga_lord_start:wedding_ceremony_bride_vow|Que os Céus sejam testemunha do meu desejo de oferecer a minha {s11} {s4}, em sagrado matrimônio...
dlga_lord_start:lord_wedding_reschedule|É bom vê-l{o/a}, {playername}. Estamos ansiosos para o casamento, que ocorrerá assim que todos puderem se reunir para a festa.{s12}
dlga_lord_wedding_reschedule:lord_start|Sem problemas. Eu posso esperar.
dlga_lord_wedding_reschedule:lord_return_dower|Não creio que este casamento será bem sucedido. Por favor, devolva-me o dote.
dlga_lord_return_dower:close_window|Bem, você está no seu direito, se você realmente não confia nos compromissos de nossa família. Leve o seu dinheiro.
dlga_lord_start:lord_generic_mission_completed.1|Há! Nossa pequena conspiração contra {s3} funcionou perfeitamente, {playername}. O tolo perdeu um de seus vassalos mais valiosos, e agora estamos a um passo de deixá-lo de joelhos. Aqui, esta bolsa contém {reg5} denares. Quero que a pegue, você merece até a última moeda. E não preciso lembrá-l{o/a} de que pode haver muito mais em jogo, para quem quiser ganhar...
dlga_lord_start:close_window|Você não foi capaz de realizar até mesmo uma simples tarefa. Eu havia preparado tudo! Tudo o que tinha a fazer era sacrificar um mensageiro, e agora estaríamos celebrando. Mas não, você tinha que colocar sua maldita honra à frente, certo?
dlga_lord_start:quest_meet_spy_in_enemy_town_completed|Trouxe-me alguma notícia sobre a tarefa que lhe encomendei? Você sabe a qual me refiro...
dlga_quest_meet_spy_in_enemy_town_completed:quest_meet_spy_in_enemy_town_completed_2|Tenho aqui os relatórios que deseja.
dlga_quest_meet_spy_in_enemy_town_completed_2:lord_pretalk|Ah, perfeito! É bom ter {homens/pessoas} competentes comigo. Aqui está o pagamento que lhe foi prometido.
dlga_lord_start:lord_pretalk|Um trabalho brilhante, {playername}! A verdade é que seus ataques contra as caravanas atraíram muita atenção. Os nobres do {s13} clamam por guerra! Em breve será a hora de colhermos os benefícios do nosso árduo trabalho, {playername}. E com isso quero dizer, é claro, tomar e saquear as terras do {s13}! Esta guerra nos fará {homens ricos/almas ricas}, lembre-se do que digo!
dlga_lord_start:lord_collect_debt_completed|Foi-me dito que você arrecadou o dinheiro que {s7} me devia. Muito bem, {playername}, já era hora de recuperá-lo. Creio que lhe prometi entregar um quinto do total, certo? Bem, isso equivale a {reg3} denares. Assim que me devolver minha parte, ou seja, os {reg4} denares, você poderá ficar com o resto.
dlga_lord_collect_debt_completed:lord_collect_debt_pay|Naturalmente, {s65}. {reg4} denares... aqui está.
dlga_lord_collect_debt_pay:lord_pretalk|Devo admitir que estou impressionado, {playername}. Havia perdido toda a esperança de recuperar este dinheiro. Queira aceitar meus sinceros agradecimentos.
dlga_lord_collect_debt_completed:lord_collect_debt_no_pay|Temo que não tenho o dinheiro comigo, senhor.
dlga_lord_collect_debt_no_pay:close_window|Você está brincando? Estou ciente de que o {s7} lhe entregou o dinheiro e eu quero cada denar que me devem, {senhor/senhora}. Fique sabendo que a partir de hoje {o/a} considero em dívida comigo, até que eu veja todo esse dinheiro.
dlga_lord_start:close_window.1|Ouvi dizer que você se livrou desse mercador piolhento que vinha me causando tantos problemas. Vejo que não tem medo de sujar as mãos, hein? Eu gosto disso em {um homem/uma mulher}. Aqui está sua recompensa. Lembre-se, {playername}, se ficar comigo iremos muito longe juntos.
dlga_lord_start:close_window.2|Oh, é você. Por favor, esclareça-me... como pôde perder uma única batalha contra um mercador inútil e de baixa estirpe? Sinceramente, se algum dia precisar que meus guardas recebam uma lição de como deitar e ser morto, pode ter certeza que vou apelar para você. Agora deixe-me em paz, {playername}, tenho assuntos importantes a tratar.
dlga_lord_start:lord_kill_local_merchant_let_go|Você! Você tem serragem entre as orelhas? Quando lhe disse para matar o mercador, o que você entendeu? Que era para ter uma boa conversa com ele e, em seguida, deixá-lo partir?! Que bicho te mordeu?
dlga_lord_kill_local_merchant_let_go:lord_kill_local_merchant_let_go_2|Senhor, me assegurei de que ele não agirá contra você.
dlga_lord_kill_local_merchant_let_go_2:lord_pretalk|Bobagem. Sua tarefa era eliminá-lo, não pregar um sermão e mandá-lo embora. É melhor que ele faça como você disse, ou ambos se arrependerão. Tome, esta é a metade do dinheiro prometido. E não se atreva a dizer uma palavra, {playername}, você tem sorte que estou dando-lhe alguma coisa. Não me interessam {os homens/as pessoas} que não sabem cumprir ordens.
dlga_lord_start:lord_follow_spy_completed|Grande trabalho, {playername}! Você capturou tanto o espião como o seu cúmplice, exatamente como eu esperava, e agora ambos estão trancafiados em meu calabouço, onde aguardam interrogatório. Meu torturador terá uma noite movimentada hoje! Em todo o caso, estou muito satisfeito com o seu sucesso, {playername}, e entrego-lhe este saco como amostra de minha gratidão.
dlga_lord_start:lord_follow_spy_half_completed|Que diabos! Peste e varíola em você! Eu queria DOIS prisioneiros, {playername}, o que você me trouxe é praticamente inútil! Já sabia de tudo o que o espião sabe, era o cúmplice que me interessava. Aqui, metade do trabalho é igual a metade da recompensa, é o justo. Pegue e vá embora.
dlga_lord_start:lord_follow_spy_half_completed.1|Eu pedi dois prisioneiros, {playername}, não um. DOIS! Ainda assim, acho que capturou o cúmplice do espião, que é o mais importante dos dois. O espião não ousará vir aqui novamente, e desse modo se tornará inútil ao seu amo. É melhor que nada. No entanto, entenda que só pagarei a metade da recompensa prometida, já que você fez apenas metade do trabalho.
dlga_lord_start:lord_follow_spy_failed|A verdade, {playername}, é que você mostrou ser nada mais que um incompetente. Não conseguir capturar nem o espião, NEM o seu cúmplice é chegar a um nível de fracasso incompreensível e inaceitável. Esqueça qualquer recompensa que ofereci. Você não fez nada para merecê-la.
dlga_lord_follow_spy_half_completed:lord_pretalk|Fiz o que pude, {s65}.
dlga_lord_follow_spy_completed:lord_pretalk|Obrigado, {s65}.
dlga_lord_follow_spy_failed:lord_pretalk|Hum. Como quiser, {s65}.
dlga_lord_start:lord_generic_mission_completed.2|Maldito seja, você conseguiu, {playername}! Todos os servos retornaram e já estão ocupados com os preparativos para a colheita. Você, é claro, ganhará seu pagamento. Tome, isto é para você, com os meus cumprimentos.
dlga_lord_start:lord_bring_back_runaway_serfs_failed|{playername}. Eu esperei pacientemente por meus servos, mas nenhum retornou. Você pode explicar isso? Se deixou enganar por uma gangue de camponeses, ou é simplesmente incompetente? Ou talvez esteja conspirando com meus inimigos, pretendendo me arruinar...
dlga_lord_bring_back_runaway_serfs_failed:lord_bring_back_runaway_serfs_failed_1a|Perdoe-me, {s65}, esses servos estavam escorregadios como enguias.
dlga_lord_bring_back_runaway_serfs_failed:lord_bring_back_runaway_serfs_failed_1b|Talvez, se os tivesse tratado melhor...
dlga_lord_bring_back_runaway_serfs_failed_1a:lord_pretalk|Hmph... essa não é uma boa desculpa para o fracasso, {playername}. E agora, se me der licença, devo ir recrutar novas pessoas para trabalhar nos campos, antes que todos nós morramos de fome.
dlga_lord_bring_back_runaway_serfs_failed_1b:close_window|Ah ah! Agora você revelou seu verdadeiro rosto traiçoeiro! Suas palavras refletem bem as suas ações. Eu nunca deveria ter confiado em você.
dlga_lord_start:lord_runaway_serf_half_completed|Você me deixou decepcionado, {playername}. Encarreguei-lhe a tarefa de voltar com três grupos de servos. TRÊS! Não {reg17}. Agora suponho que aqueles que retornaram terão de trabalhar dobrado para compensar a ausência dos que escaparam. Quanto a sua recompensa, {playername}, só pagarei pelos servos que retornaram, e não por aqueles que você deixou escapar. Aqui, pegue e desista desse negócio.
dlga_lord_runaway_serf_half_completed:lord_pretalk|Obrigado, {s65}. Sua generosidade é louvável.
dlga_lord_runaway_serf_half_completed:lord_pretalk.1|Bah, isto acabou sendo uma perda de tempo para mim.
dlga_lord_start:lord_deal_with_bandits_completed|{playername}, eu soube que você esmagou todos os bandidos de minha aldeia {s5}. Saiba que sou muito grato por isso. Por favor, permita-me pagar os custos de sua campanha. Tome, espero que estes {reg14} denares sejam o suficiente.
dlga_lord_deal_with_bandits_completed:lord_pretalk|Não foi nada, {s65}.
dlga_lord_deal_with_bandits_completed:lord_pretalk.1|Fico feliz em poder ajudar.
dlga_lord_deal_with_bandits_completed:lord_pretalk.2|Foi um jogo de meninos.
dlga_lord_start:lord_pretalk.1|Maldit{o/a} seja, {playername}. Soube que você foi incapaz de expulsar todos os bandidos da minha aldeia de {s5} e que, graças a você, ela agora está em ruínas. Todos exaltavam sua capacidade para as lutas, mas aparentemente se equivocaram.
dlga_lord_start:lord_deliver_cattle_to_army_thank|Ah, {playername}. Meu intendente me informou que você entregou as {reg13} cabeças de gado, conforme solicitado. Fiquei impressionado.
dlga_lord_deliver_cattle_to_army_thank:lord_pretalk|Não foi nada, {s65}.
dlga_lord_deliver_cattle_to_army_thank:lord_pretalk.1|Fico feliz em poder ajudar.
dlga_lord_deliver_cattle_to_army_thank:lord_pretalk.2|Foi um simples jogo de meninos.
dlga_lord_start:lord_scout_waypoints_thank|Você é um bom batedor, {playername}. Meu mensageiro acaba de me entregar seus relatórios sobre a missão em {s13}, {s14} e {s15}. Muito bem.
dlga_lord_scout_waypoints_thank:lord_pretalk|Era uma tarefa simples, {s65}.
dlga_lord_scout_waypoints_thank:lord_pretalk.1|Nada que eu não pudesse solucionar.
dlga_lord_scout_waypoints_thank:lord_pretalk.2|Foi um prazer, {s65}.
dlga_lord_start:lord_mission_told_deliver_cattle_to_army|As provisões do exército estão se esgotando rapidamente, {playername}. Preciso que traga {reg3} cabeças de gado para que eu possa manter minhas tropas alimentadas. Pouco me importa a procedência dos animais, apenas traga-os para mim o mais rápido possível.
