str_no_string|NO STRING!
str_npc50_backstory_later|Bom dia para você, {sor/madame}.
str_npc51_backstory_later|Bom dia para você, {sor/madame}.
str_npc52_backstory_later|Bom dia para você, {sor/madame}.
str_npc53_backstory_later|Bom dia para você, {sor/madame}.
str_npc54_backstory_later|Bom dia para você, {sor/madame}.
str_npc55_backstory_later|Bom dia para você, {sor/madame}.
str_npc56_backstory_later|Bom dia para você, {sor/madame}.
str_npc57_backstory_later|Bom dia para você, {sor/madame}.
str_npc58_backstory_later|Bom dia para você, {sor/madame}.
str_npc59_backstory_later|Bom dia para você, {sor/madame}.
str_npc60_backstory_later|Bom dia para você, {sor/madame}.
str_npc61_backstory_later|Bom dia para você, {sor/madame}.
str_npc62_backstory_later|Bom dia para você, {sor/madame}.
str_npc63_backstory_later|Bom dia para você, {sor/madame}.
str_npc64_backstory_later|Bom dia para você, {sor/madame}.
str_npc65_backstory_later|Bom dia para você, {sor/madame}.
str_npc66_backstory_later|Bom dia para você, {sor/madame}.
str_npc67_backstory_later|Bom dia para você, {sor/madame}.
str_npc68_backstory_later|Bom dia para você, {sor/madame}.
str_npc69_backstory_later|Bom dia para você, {sor/madame}.
str_npc70_backstory_later|Bom dia para você, {sor/madame}.
str_npc71_backstory_later|Bom dia para você, {sor/madame}.
str_npc72_backstory_later|Bom dia para você, {sor/madame}.
str_npc73_backstory_later|Bom dia para você, {sor/madame}.
str_npc74_backstory_later|Bom dia para você, {sor/madame}.
str_npc75_backstory_later|Bom dia para você, {sor/madame}.
str_npc76_backstory_later|Bom dia para você, {sor/madame}.
str_npc1_backstory_response_1|Talvez. Mas como saberei se não haverá nenhum "mal-entendido" com um de meus cavalos?
str_npc2_backstory_response_1|Bom, talvez eu possa oferecer-lhe trabalho. Você sabe lutar?
str_npc3_backstory_response_1|Bom, acontece que lidero uma companhia de mercenários.
str_npc4_backstory_response_1|Lidero uma dessas companhias e poderia precisar de mãos extras.
str_npc5_backstory_response_1|Esse é o espírito! Quem sabe posso oferecer-lhe algo...
str_npc6_backstory_response_1|Você poderia se unir a nós. Fazer justiça, combater a opressão, redimir-se...
str_npc7_backstory_response_1|Hmm... Por acaso não estaria buscando trabalho?
str_npc8_backstory_response_1|Posso oferecer-lhe a oportunidade de fazer dinheiro lutando e saqueando.
str_npc9_backstory_response_1|Talvez você gostaria de unir-se a minha companhia durante um tempo.
str_npc10_backstory_response_1|Se busca trabalho, a mim vem bons guerreiros com experiência.
str_npc11_backstory_response_1|O que irá fazer agora?
str_npc12_backstory_response_1|Você poderia viajar conosco, mas teria que conseguir lutar na frente de batalha.
str_npc13_backstory_response_1|Suponho que uma espada extra em minha companhia não faria mal.
str_npc14_backstory_response_1|Suponho que você poderia ser útil em meu grupo.
str_npc15_backstory_response_1|Para onde você deve ir?
str_npc16_backstory_response_1|Estou. O que você sabe fazer?
str_npc17_backstory_response_1|Um herói como você seria muito bom para minha causa. Conte-me mais.
str_npc18_backstory_response_1|Se você está procurando trabalho, eu poderia estar precisando de lutadores experientes.
str_npc19_backstory_response_1|Eu estou precisando daqueles capazes de governar feudos	.
str_npc20_backstory_response_1|Eu estou precisando daqueles capazes de governar feudos.
str_npc21_backstory_response_1|Eu estou precisando daqueles capazes de governar feudos.
str_npc22_backstory_response_1|Eu estou precisando daqueles capazes de governar feudos.
str_npc23_backstory_response_1|Eu estou precisando daqueles capazes de governar feudos.
str_npc24_backstory_response_1|Eu estou precisando daqueles capazes de governar feudos.
str_npc25_backstory_response_1|Eu estou precisando de guerreiros habilidosos.
str_npc26_backstory_response_1|Eu estou precisando de guerreiros poderosos.
str_npc27_backstory_response_1|Eu estou precisando de um médico qualificado.
str_npc28_backstory_response_1|Eu estou precisando daqueles capazes de governar feudos.
str_npc29_backstory_response_1|Eu estou precisando daqueles capazes de governar feudos.
str_npc30_backstory_response_1|Eu estou precisando daqueles capazes de governar feudos.
str_npc31_backstory_response_1|Eu estou precisando daqueles capazes de governar feudos.
str_npc32_backstory_response_1|Eu estou precisando daqueles capazes de governar feudos.
str_npc33_backstory_response_1|Eu estou precisando daqueles capazes de governar feudos.
str_npc34_backstory_response_1|Estou precisando de guerreiros fortes.
str_npc35_backstory_response_1|Estou precisando de guerreiros fortes.
str_npc36_backstory_response_1|Estou precisando de guerreiros fortes.
str_npc37_backstory_response_1|Estou precisando de guerreiros fortes.
str_npc38_backstory_response_1|Estou precisando de guerreiros fortes.
str_npc39_backstory_response_1|Estou precisando de guerreiros fortes.
str_npc40_backstory_response_1|Estou precisando de guerreiros fortes.
str_npc41_backstory_response_1|Estou precisando de um estrategista.
str_npc42_backstory_response_1|Estou precisando de um instrutor.
str_npc43_backstory_response_1|Estou precisando de um diplomata.
str_npc44_backstory_response_1|Estou precisando de um comerciante.
str_npc45_backstory_response_1|Estou precisando de um batedor.
str_npc46_backstory_response_1|Estou precisando de um amigo.
str_npc47_backstory_response_1|Estou precisando de um amigo.
str_npc48_backstory_response_1|Estou precisando de um amigo.
str_npc49_backstory_response_1|Estou precisando de um amigo.
str_npc50_backstory_response_1|Estou precisando de um amigo.
str_npc51_backstory_response_1|Estou precisando de um amigo.
str_npc52_backstory_response_1|Estou precisando de um amigo.
str_npc53_backstory_response_1|Estou precisando de um amigo.
str_npc54_backstory_response_1|Estou precisando de um amigo.
str_npc55_backstory_response_1|Estou precisando de um amigo.
str_npc56_backstory_response_1|Estou precisando de um amigo.
str_npc57_backstory_response_1|Estou precisando de um amigo.
str_npc58_backstory_response_1|Estou precisando de um amigo.
str_npc59_backstory_response_1|Estou precisando de um amigo.
str_npc60_backstory_response_1|Estou precisando de um amigo.
str_npc61_backstory_response_1|Estou precisando de um amigo.
str_npc62_backstory_response_1|Estou precisando de um amigo.
str_npc63_backstory_response_1|Estou precisando de um amigo.
str_npc64_backstory_response_1|Estou precisando de um amigo.
str_npc65_backstory_response_1|Estou precisando de um amigo.
str_npc66_backstory_response_1|Estou precisando de um amigo.
str_npc67_backstory_response_1|Estou precisando de guerreiros fortes.
str_npc68_backstory_response_1|Estou precisando de guerreiros fortes.
str_npc69_backstory_response_1|Estou precisando de guerreiros fortes.
str_npc70_backstory_response_1|Estou precisando de guerreiros fortes.
str_npc71_backstory_response_1|Estou precisando de guerreiros fortes.
str_npc72_backstory_response_1|Estou precisando de guerreiros fortes.
str_npc73_backstory_response_1|Estou precisando de guerreiros fortes.
str_npc74_backstory_response_1|Estou precisando de guerreiros fortes.
str_npc75_backstory_response_1|Estou precisando de guerreiros fortes.
str_npc76_backstory_response_1|Estou precisando de guerreiros fortes.
str_npc1_backstory_response_2|Não farei isso. Tenho melhores coisas a fazer que ajudar ladrões a evitar a justiça.
str_npc2_backstory_response_2|Má sorte, camarada. Tenha bons dias.
str_npc3_backstory_response_2|Retorne com sua família, menina. Sempre há o que fazer quanto aos pais.
str_npc4_backstory_response_2|Não, lamento, não ouvi nada a respeito.
str_npc5_backstory_response_2|Enquanto seus clãs se empenharem nestas lutas tribais, sua gente seguirá sendo tonta e fraca.
str_npc6_backstory_response_2|Saia daqui, fratricida!
str_npc7_backstory_response_2|Bem, na realidade, para mim é um lugar que eu gosto bastante. Bons dias.
str_npc8_backstory_response_2|Seu cunhado tem razão, as mulheres não devem governar. Volte para casa.
str_npc9_backstory_response_2|Alguns de meus melhores amigos são simples plebeus. Bons dias, senhor.
str_npc10_backstory_response_2|Sem dúvida acabará com sua cabeça na forca, e você merece. Bom dia.
str_npc11_backstory_response_2|Muito interessante, senhora, mas tenho coisas a fazer.
str_npc12_backstory_response_2|Lamento, não há lugar para mais gente.
str_npc13_backstory_response_2|Não, sinto muito. Não posso fazer nada por você.
str_npc14_backstory_response_2|Se eu ouvir algo, farei você saber. Bom dia.
str_npc15_backstory_response_2|Desculpe. Minha companhia está completa no momento.
str_npc16_backstory_response_2|Desculpe, mocinha. Acho que você só me causaria problemas.
str_npc17_backstory_response_2|Você é muito bom para mim.
str_npc18_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc19_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc20_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc21_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc22_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc23_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc24_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc25_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc26_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc27_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc28_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc29_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc30_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc31_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc32_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc33_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc34_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc35_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc36_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc37_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc38_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc39_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc40_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc41_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc42_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc43_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc44_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc45_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc46_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc47_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc48_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc49_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc50_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc51_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc52_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc53_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc54_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc55_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc56_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc57_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc58_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc59_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc60_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc61_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc62_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc63_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc64_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc65_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc66_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc67_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc68_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
str_npc69_backstory_response_2|Isso foi interessante, mas eu tenho que ir.
